GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
08085966202,08,085,966202,4460,2279,2181,2634,18,11,1622,175
08085966301,08,085,966301,2306,1159,1147,1536,10,36,620,104
08085966302,08,085,966302,3812,1925,1887,2232,22,28,1378,152
08085966401,08,085,966401,1175,516,659,983,4,8,142,38
08085966402,08,085,966402,5099,2445,2654,3815,29,47,982,226
08085966501,08,085,966501,3019,1531,1488,2565,6,28,265,155
08085966502,08,085,966502,4280,2041,2239,3431,27,63,570,189
08085966503,08,085,966503,3543,1726,1817,2520,9,21,815,178
08085966601,08,085,966601,5362,2627,2735,3191,8,47,1828,288
08111972600,08,111,972600,705,379,326,575,1,2,90,37
08113968101,08,113,968101,2616,1368,1248,2165,3,26,341,81
08113968102,08,113,968102,1605,876,729,1257,6,24,240,78
08113968103,08,113,968103,2334,1243,1091,2061,6,5,154,108
08113968200,08,113,968200,1517,775,742,1274,5,0,147,91
08115968300,08,115,968300,2404,1206,1198,1934,3,12,363,92
08117000101,08,117,000101,1416,783,633,1026,15,20,288,67
08117000102,08,117,000102,5283,2786,2497,3634,74,77,1313,185
08117000103,08,117,000103,1354,706,648,1102,8,6,193,45
08117000201,08,117,000201,1536,905,631,1211,7,51,194,73
08117000202,08,117,000202,2780,1549,1231,1411,41,31,1203,94
08005007201,08,005,007201,3817,2019,1798,947,615,171,1847,237
08005007111,08,005,007111,1790,917,873,467,45,2,1229,47
08005007112,08,005,007112,7916,3943,3973,4579,717,801,1188,631
08005007113,08,005,007113,7952,3942,4010,5327,444,741,913,527
08005007202,08,005,007202,3899,2016,1883,894,461,147,2198,199
08005007301,08,005,007301,3215,1687,1528,770,654,280,1300,211
08005007302,08,005,007302,5365,2849,2516,785,1050,370,2910,250
08005007400,08,005,007400,5333,2714,2619,1222,340,227,3290,254
08005007500,08,005,007500,2625,1331,1294,730,308,78,1401,108
08005007600,08,005,007600,3584,1767,1817,863,550,168,1802,201
08005007702,08,005,007702,4424,2236,2188,1379,796,178,1717,354
08005007703,08,005,007703,4701,2253,2448,1353,1139,202,1747,260
08005007704,08,005,007704,4793,2380,2413,1214,1559,92,1656,272
08005015100,08,005,015100,2683,1327,1356,2164,58,98,221,142
08005080000,08,005,080000,3780,1925,1855,1195,749,200,1370,266
08005080100,08,005,080100,4632,2294,2338,1592,1146,250,1393,251
08005080200,08,005,080200,6104,3066,3038,2882,1126,462,1278,356
08005080300,08,005,080300,6162,3017,3145,3057,1073,520,1070,442
08005080400,08,005,080400,4996,2349,2647,2928,769,314,624,361
08005080500,08,005,080500,3854,1817,2037,2133,738,259,507,217
08005080600,08,005,080600,3674,1748,1926,1729,601,180,937,227
08005080700,08,005,080700,5604,2747,2857,1992,1203,318,1789,302
08005080800,08,005,080800,3307,1736,1571,783,540,212,1549,223
08005080900,08,005,080900,4396,2282,2114,1514,593,179,1866,244
08005081001,08,005,081001,2026,981,1045,598,661,77,529,161
08005081002,08,005,081002,3686,1864,1822,817,897,145,1648,179
08005081400,08,005,081400,5588,2796,2792,2820,828,369,1253,318
08005081500,08,005,081500,3152,1135,2017,2739,155,68,118,72
08005081600,08,005,081600,5074,2514,2560,2818,478,171,1274,333
08005081700,08,005,081700,2864,1403,1461,1875,195,307,287,200
08005081800,08,005,081800,5533,2886,2647,836,608,374,3539,176
08005081900,08,005,081900,7123,3601,3522,1777,1536,333,3112,365
08005082000,08,005,082000,4325,2199,2126,1106,1038,191,1625,365
08005082100,08,005,082100,7124,3557,3567,1915,1533,354,2774,548
08005082200,08,005,082200,6177,3015,3162,2312,1299,330,1825,411
08005082300,08,005,082300,3752,1917,1835,1456,543,205,1293,255
08005082400,08,005,082400,4533,2311,2222,1933,664,192,1443,301
08005082500,08,005,082500,2378,1213,1165,1243,221,98,622,194
08005081101,08,005,081101,3490,1753,1737,872,1299,168,957,194
08005081102,08,005,081102,2357,1130,1227,748,568,106,756,179
08005081200,08,005,081200,4849,2415,2434,1564,1362,276,1301,346
08005081300,08,005,081300,3412,1753,1659,988,715,238,1245,226
08001060001,08,001,060001,2581,1329,1252,1829,36,140,403,173
08001009752,08,001,009752,3014,1559,1455,982,24,67,1817,124
08001015000,08,001,015000,3112,1640,1472,1126,70,20,1730,166
08001060002,08,001,060002,4287,2105,2182,2963,51,386,635,252
08001060100,08,001,060100,7318,3660,3658,4545,91,541,1770,371
08001060200,08,001,060200,5227,2631,2596,3435,121,266,1091,314
08001061200,08,001,061200,3819,1926,1893,2529,77,295,720,198
08001988700,08,001,988700,0,0,0,0,0,0,0,0
08003960000,08,003,960000,1696,884,812,1074,3,2,469,148
08003960100,08,003,960100,2637,1337,1300,1651,5,7,837,137
08003960201,08,003,960201,2693,1319,1374,1280,27,25,1232,129
08003960202,08,003,960202,4173,1936,2237,1991,138,79,1764,201
08003960300,08,003,960300,5177,2547,2630,1494,38,29,3399,217
08005004951,08,005,004951,1599,812,787,939,102,58,374,126
08005004952,08,005,004952,3014,1526,1488,1851,155,115,750,143
08005005551,08,005,005551,3171,1667,1504,1128,202,145,1554,142
08005005552,08,005,005552,2782,1398,1384,1310,120,97,1074,181
08005005553,08,005,005553,3909,1969,1940,2084,82,172,1353,218
08005005611,08,005,005611,5012,2546,2466,4111,36,117,480,268
08005005612,08,005,005612,3661,1909,1752,2710,57,47,639,208
08005005614,08,005,005614,3215,1617,1598,2696,22,86,257,154
08005005619,08,005,005619,4700,2334,2366,3572,34,72,706,316
08005005620,08,005,005620,2613,1133,1480,2062,25,48,363,115
08005005621,08,005,005621,3026,1429,1597,2625,9,50,218,124
08005005622,08,005,005622,3491,1739,1752,2914,31,90,322,134
08005005623,08,005,005623,4066,1949,2117,3489,26,79,267,205
08005005624,08,005,005624,2203,1078,1125,1835,14,43,184,127
08005005625,08,005,005625,4079,2042,2037,3114,55,137,532,241
08005005626,08,005,005626,3546,1675,1871,2792,55,115,354,230
08005005627,08,005,005627,4613,2190,2423,4030,34,83,290,176
08005005628,08,005,005628,5837,2820,3017,4723,58,174,575,307
08005005629,08,005,005629,2308,1138,1170,2042,13,75,82,96
08005005630,08,005,005630,5314,2539,2775,4417,70,124,423,280
08005005631,08,005,005631,3182,1537,1645,2647,35,82,246,172
08005005632,08,005,005632,3311,1640,1671,2642,59,108,295,207
08005005633,08,005,005633,3120,1505,1615,2630,20,96,215,159
08005005634,08,005,005634,3061,1330,1731,2704,21,56,181,99
08005005635,08,005,005635,4824,2271,2553,4149,46,79,328,222
08005005636,08,005,005636,1873,925,948,1611,15,65,104,78
08005005701,08,005,005701,1739,917,822,1118,48,32,436,105
08005005702,08,005,005702,2619,1375,1244,1573,101,62,769,114
08069002700,08,069,002700,7356,3589,3767,6147,16,56,756,381
08069002601,08,069,002601,2263,1131,1132,1987,0,29,114,133
08069002602,08,069,002602,7054,3551,3503,5929,28,90,633,374
08069002801,08,069,002801,3161,1480,1681,2694,28,45,285,109
08069002803,08,069,002803,122,65,57,96,0,1,19,6
08069002804,08,069,002804,3096,1472,1624,2506,15,54,413,108
08069002805,08,069,002805,2970,1446,1524,2434,5,54,392,85
08071000100,08,071,000100,3759,1910,1849,1904,37,24,1603,191
08071000200,08,071,000200,1957,964,993,1141,18,18,672,108
08071000300,08,071,000300,2184,1135,1049,1504,8,6,580,86
08071000400,08,071,000400,2130,1065,1065,1002,18,25,1005,80
08071000500,08,071,000500,1972,963,1009,854,17,17,995,89
08071000800,08,071,000800,2553,1559,994,1560,85,18,777,113
08073961700,08,073,961700,3495,2204,1291,2318,270,35,695,177
08073961800,08,073,961800,2180,1115,1065,1934,5,5,114,122
08075965900,08,075,965900,1101,565,536,957,2,4,106,32
08075966000,08,075,966000,2150,1113,1037,1877,4,3,220,46
08075966101,08,075,966101,2854,1425,1429,2427,12,13,302,100
08075966102,08,075,966102,4114,1998,2116,2959,72,20,883,180
08075966200,08,075,966200,3167,1649,1518,2252,111,10,618,176
08075966300,08,075,966300,4063,1991,2072,3360,39,42,483,139
08075966400,08,075,966400,4079,3316,763,2505,513,27,899,135
08077000200,08,077,000200,2009,1021,988,1557,16,14,291,131
08077000300,08,077,000300,1381,721,660,1047,16,17,212,89
08077000400,08,077,000400,3465,1692,1773,2548,32,51,643,191
08077000500,08,077,000500,3115,1567,1548,1988,93,74,720,240
08077000601,08,077,000601,4444,2063,2381,3447,42,79,646,230
08077000602,08,077,000602,5062,2584,2478,3629,65,78,970,320
08077000700,08,077,000700,4350,2266,2084,2813,47,26,1193,271
08077000801,08,077,000801,3907,2049,1858,2844,39,48,710,266
08077000802,08,077,000802,5114,2543,2571,3523,24,46,1189,332
08077000900,08,077,000900,4417,2238,2179,3077,46,159,923,212
08077001001,08,077,001001,4973,2273,2700,4158,30,32,513,240
08077001002,08,077,001002,6912,3313,3599,5770,29,122,624,367
08077001102,08,077,001102,4954,2488,2466,3886,38,52,683,295
08077001103,08,077,001103,3390,1703,1687,2624,22,24,515,205
08077001104,08,077,001104,5267,2548,2719,3460,37,66,1329,375
08077001200,08,077,001200,2083,1093,990,1738,2,18,232,93
08077001302,08,077,001302,5652,2858,2794,4536,18,90,690,318
